	Pert_2	Pert_7	Pert_9	hdf_day15	hdf_day25_CD49F
PRRX2	0.0	0.0	0.0	-0.00893715841515	-0.00824603295173
CTSA	0.0	0.0	0.0	-0.00987594903295	-0.0073054200846
SERINC3	0.0	0.0	0.0	0.00852081928556	0.00859066416287
DAB2	-1.0	0.0	0.0	-0.00934782541627	-0.0077403961319
LOX	0.0	0.0	0.0	-0.00787175529568	-0.00916690098623
AKAP2	0.0	0.0	0.0	-0.00812443862801	-0.00889053949704
SDC4	0.0	0.0	0.0	0.00987494437102	0.00713616729757
P2RX6P	0.0	0.0	0.0	0.0109512774477	0.00605321666091
EPHB6	0.0	0.0	0.0	0.00896957075466	0.00790394445224
APOD	0.0	0.0	0.0	0.00690317784135	0.00985913390839
LOXL1	0.0	0.0	0.0	-0.00858433871198	-0.00811952548243
RAB32	0.0	0.0	0.0	-0.00814038447415	-0.00853278766533
EFEMP2	0.0	0.0	0.0	-0.00784724828629	-0.00878134779358
PDGFRA	0.0	0.0	0.0	-0.00873612606922	-0.00789245864256
GLIPR1	0.0	0.0	0.0	-0.00841277350683	-0.0082029896613
NDUFB2	0.0	0.0	0.0	-0.00633121570061	-0.0102589829467
COLEC12	0.0	0.0	0.0	-0.00854460848622	-0.00803154690974
MXRA8	0.0	0.0	0.0	-0.0165485926034	0.0
RPS28	0.0	0.0	0.0	0.0165252905	0.0
MRPS6	0.0	0.0	0.0	-0.00841975665582	-0.00803165899069
ITGB5	0.0	0.0	0.0	-0.0104330471028	-0.00598645087079
EID1	0.0	0.0	0.0	0.00879916777846	0.00748952489099
AP2S1	0.0	0.0	0.0	-0.00858405371476	-0.00766256995592
PDIA3	0.0	0.0	0.0	-0.00731481364922	-0.00891133939855
TP53I11	0.0	0.0	0.0	-0.00887622817195	-0.00731657541814
SNORA31	0.0	0.0	0.0	0.0	0.0161559171913
EMP1	0.0	0.0	0.0	0.0	-0.0161242745944
ANPEP	0.0	0.0	0.0	0.00992960376509	0.00618622230928
ERGIC1	0.0	0.0	0.0	0.00864198737677	0.00742645713117
HOXB-AS3	0.0	0.0	0.0	-0.00814342241924	-0.00785379182965
AKR1C1	0.0	0.0	0.0	0.0096345756757	0.00635129072386
STXBP5	0.0	0.0	0.0	0.00839484329661	0.00756478515272
EPAS1	0.0	0.0	0.0	-0.00755421582479	-0.00837891913628
CNN2	0.0	0.0	0.0	-0.00747878404356	-0.00844892634427
LARP6	0.0	0.0	0.0	-0.00856677689946	-0.00723594557865
TEX29	0.0	0.0	0.0	0.00725975433124	0.00848988374406
LOC100506548	0.0	0.0	0.0	0.0157417422966	0.0
CLDN4	0.0	0.0	0.0	0.00858688808476	0.00707991107035
TMEM45A	0.0	0.0	0.0	0.00721567782098	0.00843596945967
SEC61A1	0.0	0.0	0.0	-0.00742128184532	-0.00822401423079
WISP1	0.0	0.0	0.0	0.00732406696083	0.00827032114192
TMEM189	0.0	0.0	0.0	0.008610938883	0.00690013382484
RPSA	0.0	0.0	0.0	0.0	-0.0154179605546
CAMK2N1	0.0	0.0	0.0	-0.00700327582501	-0.00837368366766
CAPNS1	0.0	0.0	0.0	-0.00878277336574	-0.0065813611317
MYL12A	0.0	0.0	0.0	-0.00581819485101	-0.00953761439722
INSC	0.0	0.0	0.0	0.00720197334555	0.0081033641511
MAT2A	0.0	0.0	0.0	0.00933563020739	0.00594789680081
SPHK1	0.0	0.0	0.0	-0.00770821784583	-0.00756542883351
HIST1H2BK	0.0	0.0	0.0	0.00796276888506	0.00718525946508
TCEAL4	0.0	0.0	0.0	0.00694238413003	0.00816545965801
TGFBR2	0.0	0.0	0.0	0.00724536513072	0.00785243488822
RAB7A	0.0	0.0	0.0	-0.00731869372446	-0.00774541351869
KRT18	0.0	0.0	0.0	0.0	0.0150505627147
C1R	0.0	0.0	0.0	0.00816843849468	0.00688155666255
STAT1	0.0	0.0	0.0	-0.00712157715704	-0.00789830719784
SNORA10	0.0	0.0	0.0	0.01500235796	0.0
NQO1	0.0	0.0	0.0	-0.00608860826112	-0.00880312062049
EPS8	0.0	0.0	0.0	0.00705733533067	0.00778713255423
NFIX	0.0	0.0	0.0	-0.0088502384895	-0.00599142136924
CDA	0.0	0.0	0.0	0.00769256966371	0.00711505046873
ABLIM3	0.0	0.0	0.0	0.00852268137558	0.00627254981088
ITM2C	0.0	0.0	0.0	-0.00604486191187	-0.00873665201547
NPTN	0.0	0.0	0.0	-0.00763642210049	-0.00712852354263
FHL2	-1.0	-1.0	-1.0	-0.00698468128818	-0.0077005864473
RPS19	0.0	0.0	0.0	0.0145310327645	0.0
LPXN	0.0	0.0	0.0	-0.00721823740612	-0.00725614262079
SEC22B	0.0	0.0	0.0	0.00769702490653	0.00677032629622
SNORA71B	0.0	0.0	0.0	0.00678530020721	0.00767242150316
ANGPTL2	0.0	0.0	0.0	-0.00847212082606	-0.00591508565596
PDIA4	0.0	0.0	0.0	-0.00640934888041	-0.00797488559082
RPS16	0.0	0.0	0.0	0.014338203296	0.0
EIF4G2	0.0	0.0	0.0	0.014269325193	0.0
SSR2	0.0	0.0	0.0	-0.00766894442874	-0.006568752859
OSR1	0.0	0.0	0.0	-0.00721800786777	-0.00699513601403
ENG	0.0	0.0	0.0	-0.00731732216365	-0.00688040888632
CITED2	0.0	0.0	1.0	0.00718394974473	0.00699609745225
LAMA3	0.0	0.0	0.0	0.00704246750961	0.00692351021242
SNORA26	0.0	0.0	0.0	0.0	0.0138952314852
PKIG	0.0	0.0	0.0	-0.00759779501527	-0.00627090812612
LAMA4	0.0	0.0	0.0	-0.00653968477011	-0.00727683350706
EPPK1	0.0	0.0	0.0	0.0	0.0137045640132
RPL38	0.0	0.0	0.0	0.0208958937991	-0.00719493268577
LIMA1	0.0	-1.0	0.0	-0.00591373258256	-0.00774251884557
RPS14	0.0	0.0	0.0	0.0136460443807	0.0
HSP90AB1	0.0	0.0	0.0	0.00748431737912	0.00614802843835
ACTN4	0.0	0.0	0.0	-0.00672572636959	-0.00676825699553
SNORA72	0.0	0.0	0.0	0.0134898435791	0.0
ANXA11	0.0	0.0	0.0	0.00668081041318	0.00678321005446
CD82	0.0	0.0	0.0	0.00692053635085	0.00647764487578
RAB5C	0.0	0.0	0.0	-0.00631652881494	-0.00707220932717
LSS	0.0	0.0	0.0	-0.0073139383348	-0.00604101377505
SNORA14B	0.0	0.0	0.0	0.0	-0.0133461590502
